env_steps,wall_clock_s,success_rate,mean_return,critic_loss,contact_frac
10000,144.9,0.05,-47.5,0.04396079090748044,0.09
20000,309.5,0.05,-47.5,0.0755087598003447,0.11
30000,478.8,0.05,-47.5,0.06410441455906257,0.06
40000,649.6,0.05,-47.5,0.06770513360183686,0.1
50000,812.9,0.05,-47.5,0.07313806638708338,0.11
60000,981.1,0.05,-47.5,0.07905832169968635,0.1
70000,1145.8,0.05,-47.5,0.0863493924625218,0.09
80000,1314.0,0.05,-47.5,0.0937245834371075,0.125
90000,1479.5,0.05,-47.5,0.09038753774669021,0.105
100000,1646.5,0.05,-47.5,0.08673796394094825,0.125
110000,1813.2,0.05,-47.5,0.0868303266546689,0.09
120000,1979.8,0.05,-47.5,0.09042290502572432,0.115
130000,2147.7,0.05,-47.5,0.09125308462297543,0.115
140000,2325.0,0.05,-47.5,0.08920980930319056,0.095
150000,2491.2,0.1,-45.9,0.0933719474839978,0.11
160000,2670.0,0.05,-47.5,0.09794017174132168,0.115
170000,2838.4,0.1,-45.65,0.10207737457016483,0.115
180000,3005.5,0.05,-47.5,0.10691932655861601,0.09
190000,3171.9,0.05,-47.5,0.11216044816616923,0.11
200000,3338.5,0.1,-45.6,0.11563563697636127,0.17
210000,3505.8,0.05,-47.5,0.1368138580481522,0.19
220000,3673.4,0.05,-47.5,0.12990380101501942,0.22
230000,3845.7,0.05,-47.5,0.1404553252439946,0.175
240000,4014.3,0.1,-45.8,0.1480954747537151,0.27
250000,4183.5,0.2,-41.55,0.16549244527742266,0.37
260000,4353.7,0.15,-43.9,0.16004446022100746,0.325
270000,4526.3,0.2,-41.45,0.176737341536209,0.295
280000,4695.3,0.15,-41.95,0.19008978785052896,0.38
290000,4871.2,0.15,-43.8,0.21118391813337803,0.445
300000,5040.5,0.2,-41.6,0.21937280098944903,0.52
310000,5209.9,0.45,-35.9,0.2402451974200085,0.505
320000,5389.1,0.5,-33.3,0.2600288854945451,0.655
330000,5568.7,0.55,-32.7,0.27524523869715634,0.765
340000,5737.7,0.85,-19.6,0.2846177537698299,0.86
350000,5906.6,0.65,-26.0,0.2868353812910616,0.92
360000,6077.9,0.7,-24.8,0.32142752980925143,0.925
370000,6247.7,0.75,-22.45,0.33294932837970553,0.905
380000,6417.6,0.85,-21.45,0.30865922517441213,0.945
390000,6588.1,0.85,-19.45,0.3041400757789612,0.965
400000,6757.5,0.85,-18.9,0.30598292988426984,0.965
410000,6928.4,0.9,-18.55,0.3001245806328952,0.97
420000,7103.4,0.9,-16.1,0.30277393313087525,0.98
430000,7272.1,0.9,-14.15,0.31527474157139657,0.975
440000,7441.5,0.95,-13.65,0.3059089231528342,0.975
450000,7618.1,1.0,-12.2,0.2971643585793674,0.95
460000,7795.1,1.0,-11.85,0.3146463637292385,0.965
470000,7975.5,1.0,-11.5,0.29565144592821596,0.99
480000,8155.8,0.95,-13.3,0.31334975868947806,0.94
490000,8329.7,1.0,-13.05,0.29230548313371835,0.955
500000,8498.6,1.0,-12.25,0.2874784199535847,0.99
510000,8673.1,1.0,-11.1,0.3238842253770679,0.975
520000,8840.7,1.0,-11.65,0.31889072221666576,0.99
530000,9010.3,1.0,-12.4,0.31407507950663566,0.96
540000,9189.9,0.95,-12.75,0.35764205569401386,0.96
550000,9359.4,1.0,-11.35,0.3740113800950348,0.97
560000,9538.8,1.0,-12.1,0.34564454635456204,0.955
570000,9714.6,1.0,-11.95,0.31922509894892576,0.95
580000,9883.5,1.0,-11.55,0.3089626380957663,0.985
590000,10054.5,1.0,-10.6,0.3248993032567203,0.985
600000,10225.0,1.0,-11.15,0.31057972683757545,0.98
610000,10394.7,1.0,-11.6,0.313267344481498,0.975
620000,10565.3,1.0,-10.8,0.3284708247356117,0.98
630000,10734.6,0.95,-11.45,0.34190434992611407,0.965
640000,10903.1,1.0,-10.25,0.3376808125436306,0.99
650000,11072.1,1.0,-12.2,0.32093455393239856,0.97
660000,11241.2,1.0,-10.35,0.3194037863865495,0.97
670000,11412.2,1.0,-11.0,0.3080185261651874,0.98
680000,11582.6,1.0,-10.15,0.31238871220052244,0.97
690000,11752.4,1.0,-10.75,0.2875882569797337,0.96
700000,11922.0,1.0,-11.35,0.32285468442216514,0.98
710000,12091.8,1.0,-10.65,0.29513574303202333,0.975
720000,12261.9,1.0,-10.0,0.3086128137893975,0.955
730000,12432.4,1.0,-10.7,0.31609577547572554,0.955
740000,12609.7,1.0,-10.1,0.3111670445162803,0.96
750000,12779.6,1.0,-11.55,0.318795430874452,0.96
760000,12949.4,1.0,-10.9,0.34425597929134966,0.965
770000,13120.1,1.0,-10.4,0.32002726842686535,0.98
780000,13289.4,1.0,-10.05,0.35751960582733155,0.95
790000,13459.4,1.0,-10.3,0.3337092458255589,0.965
800000,13631.0,1.0,-10.6,0.3311991628136486,0.94
810000,13801.0,1.0,-11.0,0.31532123896628617,0.98
820000,13971.2,1.0,-10.35,0.3488944165661931,0.975
830000,14141.2,1.0,-10.5,0.37720714509263636,0.985
840000,14311.1,1.0,-10.05,0.3146599410302937,0.975
850000,14481.8,1.0,-11.35,0.31692268575429916,0.97
860000,14651.3,1.0,-10.05,0.3032795723952353,0.93
870000,14821.1,1.0,-10.45,0.31429797788932917,0.955
880000,14989.9,1.0,-11.15,0.296886084600538,0.975
890000,15164.6,1.0,-10.75,0.309978300601244,0.965
900000,15343.5,1.0,-10.7,0.30290112922228873,0.97
910000,15514.1,1.0,-10.2,0.30711137784048914,0.96
920000,15683.9,1.0,-10.55,0.3049904550977051,0.95
930000,15854.3,1.0,-11.3,0.3450758589349687,0.95
940000,16024.7,1.0,-10.8,0.3245108694367111,0.975
950000,16204.8,1.0,-10.15,0.2959401838541031,0.96
960000,16374.8,1.0,-10.55,0.30329587034210564,0.95
970000,16547.8,1.0,-10.45,0.30377320992350576,0.95
980000,16718.6,1.0,-9.95,0.31911917209327223,0.99
990000,16888.4,0.95,-11.95,0.3168384522475302,0.955
1000000,17057.4,1.0,-10.7,0.30415559785142543,0.955
