env_steps,wall_clock_s,success_rate,mean_return,critic_loss,contact_frac
10000,23.4,0.05,-47.5,0.05047964843648656,0.065
20000,48.7,0.05,-47.5,0.05185084654763341,0.055
30000,72.7,0.05,-47.5,0.048248051626887174,0.05
40000,96.9,0.05,-47.5,0.05071499287337065,0.03
50000,121.1,0.05,-47.5,0.04626852312330156,0.035
60000,145.4,0.05,-47.5,0.046678514840221036,0.025
70000,169.9,0.05,-47.5,0.057551843295339494,0.04
80000,194.1,0.05,-47.5,0.046075600333604964,0.03
90000,218.5,0.05,-47.5,0.04922837484935299,0.02
100000,242.8,0.05,-47.5,0.04531307003740221,0.03
110000,267.2,0.05,-47.5,0.04184817837951705,0.015
120000,291.5,0.05,-47.5,0.04373078734846786,0.03
130000,315.7,0.05,-47.5,0.042483303446089846,0.03
140000,340.0,0.05,-47.5,0.04281312253796495,0.045
150000,364.3,0.05,-47.5,0.046054991472512484,0.045
160000,388.6,0.05,-47.5,0.0418675885562785,0.02
170000,412.9,0.05,-47.5,0.04513724847952835,0.03
180000,437.2,0.05,-47.5,0.04704732974376529,0.03
190000,461.6,0.05,-47.5,0.048102986628422516,0.015
200000,486.0,0.05,-47.5,0.04653305178838782,0.045
210000,510.4,0.05,-47.5,0.04329401133721694,0.025
220000,534.8,0.05,-47.5,0.042990240161307154,0.025
230000,559.2,0.05,-47.5,0.04617020960780792,0.025
240000,583.7,0.05,-47.5,0.04487362744663842,0.025
250000,608.1,0.05,-47.5,0.04689388735718094,0.07
260000,632.6,0.05,-47.5,0.04576246802667156,0.045
270000,656.9,0.05,-47.5,0.045651431167218835,0.04
280000,681.3,0.05,-47.5,0.04376583411321044,0.03
290000,705.8,0.05,-47.5,0.046044797713030126,0.045
300000,730.2,0.05,-47.5,0.04739949603448622,0.04
310000,755.0,0.05,-47.5,0.04750718536293134,0.045
320000,779.4,0.05,-47.5,0.04610216265190393,0.04
330000,803.8,0.05,-47.5,0.04876536049447022,0.03
340000,828.2,0.05,-47.5,0.0463807808931917,0.025
350000,852.7,0.05,-47.5,0.04900469205453992,0.05
360000,877.3,0.05,-47.5,0.04494976811609231,0.05
370000,901.7,0.05,-47.5,0.04467501205136068,0.04
380000,926.1,0.05,-47.5,0.04802278090720065,0.015
390000,950.5,0.05,-47.5,0.0457839940097183,0.015
400000,975.1,0.05,-47.5,0.04530317750335671,0.02
410000,1000.0,0.05,-47.5,0.05037612933604978,0.055
420000,1025.5,0.05,-47.5,0.04704881893335842,0.025
430000,1050.6,0.05,-47.5,0.047759641903964804,0.03
440000,1075.1,0.05,-47.5,0.04404124893718399,0.025
450000,1099.4,0.05,-47.5,0.04742748251096345,0.03
460000,1124.6,0.05,-47.5,0.04515555370110087,0.005
470000,1149.9,0.05,-47.5,0.04356818045116961,0.035
480000,1175.8,0.05,-47.5,0.0471971458433196,0.035
490000,1200.7,0.05,-47.5,0.04905596146993339,0.04
500000,1225.2,0.05,-47.5,0.05282570563941263,0.04
510000,1250.0,0.05,-47.5,0.054174420337146145,0.035
520000,1276.7,0.05,-47.5,0.052185998187586666,0.03
530000,1303.0,0.05,-47.5,0.05105234588249587,0.0
540000,1328.9,0.05,-47.5,0.04937371283890679,0.04
550000,1355.1,0.05,-47.5,0.04786761242593639,0.025
560000,1380.9,0.05,-47.5,0.04851560548976995,0.025
570000,1407.1,0.05,-47.5,0.04579578734594397,0.04
