env_steps,wall_clock_s,success_rate,mean_return,critic_loss,contact_frac
10000,22.0,0.05,-47.5,0.6429235288986515,0.115
20000,46.2,0.0,-49.4,0.6517624759741127,0.055
30000,74.7,0.05,-47.5,0.7679741337977349,0.075
40000,100.5,0.05,-47.5,1.026471819231659,0.05
50000,126.7,0.05,-47.5,0.8692394228931516,0.06
60000,154.4,0.0,-47.95,1.1516486355274915,0.075
70000,186.4,0.05,-47.5,0.9889405456312,0.135
80000,213.7,0.05,-47.5,0.6297756449311972,0.17
90000,237.7,0.0,-48.4,0.5159803280219436,0.205
100000,261.8,0.05,-47.5,0.5274865204505622,0.115
110000,295.8,0.05,-47.5,0.47761787546463313,0.1
120000,322.4,0.05,-47.5,0.7223418102748692,0.125
130000,347.1,0.05,-47.5,0.6337177660122514,0.125
140000,373.8,0.05,-47.5,0.5330912819061429,0.17
150000,400.9,0.05,-47.5,0.4955378285892308,0.14
160000,428.0,0.05,-47.5,2.9626269301518797,0.12
170000,456.2,0.05,-47.5,3.4227356430470945,0.095
180000,484.9,0.05,-47.5,0.7423048078902066,0.11
190000,510.2,0.05,-47.5,0.5805636724125594,0.085
200000,534.9,0.05,-47.5,0.4442041696038097,0.115
210000,560.8,0.05,-47.5,0.41674454595148563,0.165
220000,586.1,0.05,-47.5,0.3809515523172915,0.14
230000,613.0,0.05,-47.5,0.36093732251748445,0.11
240000,649.1,0.05,-47.5,0.3554746731698513,0.15
250000,675.3,0.05,-47.5,0.3356654709208757,0.1
260000,703.5,0.05,-47.5,0.3355626243308186,0.14
270000,729.6,0.05,-47.5,0.31959121010079977,0.18
280000,760.2,0.05,-47.5,0.3266030592735857,0.19
290000,797.5,0.05,-47.5,0.31141838938333094,0.22
300000,824.3,0.05,-47.5,0.3073195085141808,0.245
310000,850.4,0.05,-47.5,0.31931450831592084,0.21
320000,875.8,0.05,-47.5,0.31813650442808866,0.225
330000,909.2,0.1,-46.6,0.3161106289666146,0.235
340000,932.5,0.05,-47.5,0.31315117301419376,0.245
350000,955.7,0.0,-48.5,0.31809117830358447,0.27
360000,979.0,0.05,-47.5,0.3084721478883177,0.245
370000,1003.6,0.05,-47.5,0.3073603524658829,0.24
380000,1035.1,0.1,-46.3,0.3148251147102565,0.275
390000,1058.2,0.05,-47.5,0.3090857510816306,0.26
400000,1081.2,0.05,-47.5,0.3076842473737895,0.25
410000,1104.8,0.05,-47.5,0.3029051140066236,0.285
420000,1127.9,0.05,-47.5,0.3052366611395031,0.3
430000,1151.6,0.05,-47.5,0.3132850373137742,0.31
440000,1176.3,0.0,-49.5,0.3159452199704945,0.23
450000,1200.7,0.05,-47.5,0.3147542323391885,0.195
460000,1225.9,0.0,-49.35,0.30818640843629835,0.255
470000,1249.2,0.0,-49.85,0.31560556216612456,0.275
480000,1272.4,0.05,-47.5,0.30803323472682387,0.29
490000,1296.1,0.05,-47.5,0.32180336471423504,0.285
500000,1319.1,0.05,-47.5,0.3128783267494291,0.285
510000,1342.2,0.05,-47.5,0.31122746442966165,0.335
520000,1365.2,0.05,-48.9,0.3195998306747526,0.31
530000,1388.2,0.05,-47.5,0.31394690321460367,0.315
540000,1411.1,0.1,-46.5,0.3140706785418093,0.32
550000,1434.4,0.0,-49.75,0.3211637624502182,0.33
560000,1457.9,0.05,-47.5,0.32240008489526806,0.395
570000,1481.9,0.15,-44.75,0.3140511757142842,0.35
580000,1506.7,0.05,-47.5,0.31634135832339527,0.405
590000,1540.3,0.25,-45.1,0.32648342852964995,0.54
600000,1564.0,0.15,-45.25,0.33103303607329726,0.545
610000,1588.5,0.1,-47.15,0.3472755743481219,0.58
620000,1611.8,0.2,-43.65,0.35184254281446337,0.59
630000,1635.4,0.2,-41.85,0.37931280286163094,0.65
640000,1659.8,0.35,-42.3,0.3840864699367434,0.735
650000,1683.5,0.2,-40.75,0.40653339945599437,0.705
660000,1707.0,0.65,-31.1,0.4035229880198836,0.83
670000,1730.8,0.65,-32.55,0.42206535977050663,0.825
680000,1754.5,0.35,-39.4,0.41277353053614496,0.81
690000,1778.5,0.4,-39.65,0.43086642857715485,0.825
700000,1805.7,0.4,-36.3,0.4416306035809219,0.88
710000,1839.8,0.15,-44.6,0.45060907260626554,0.96
720000,1863.8,0.55,-34.45,0.4406139429800212,0.96
730000,1887.8,0.4,-39.3,0.46684716671034693,0.96
740000,1911.8,0.7,-25.2,0.47060404975116255,0.945
750000,1937.3,0.3,-39.9,0.49128376221731307,0.95
760000,1962.6,0.5,-34.0,0.5018993329763413,0.955
770000,1988.4,0.45,-35.8,0.5130761605419218,0.965
780000,2021.4,0.55,-31.9,0.5215859029747546,0.955
790000,2045.5,0.45,-36.7,0.5379786852501333,0.945
800000,2068.1,0.65,-29.4,0.5239141384430229,0.955
810000,2090.9,0.25,-42.55,0.5354342502847314,0.945
820000,2113.9,0.7,-28.65,0.5306233697675169,0.975
830000,2137.0,0.55,-32.6,0.5400980781972409,0.945
840000,2159.8,0.7,-25.65,0.5611720117613673,0.94
850000,2182.5,0.65,-28.1,0.5772731836140156,0.94
860000,2205.6,0.45,-33.35,0.5812452844053507,0.99
870000,2228.0,1.0,-14.3,0.5530544316396118,0.995
880000,2250.5,0.95,-20.55,0.5717290398359298,0.98
890000,2273.2,0.85,-20.5,0.5583670391410589,0.985
900000,2296.3,0.75,-23.95,0.5674365673229098,0.985
910000,2328.4,0.9,-17.2,0.5721554324969649,0.985
920000,2352.3,0.95,-16.1,0.5627428962029517,0.98
930000,2375.7,0.95,-16.5,0.5583506162822247,0.98
940000,2398.7,1.0,-15.55,0.560947750133276,0.965
950000,2422.4,1.0,-18.5,0.570385481518507,0.965
960000,2444.8,0.9,-17.3,0.5547038665533066,0.985
970000,2468.2,0.9,-16.45,0.5438872479170561,0.985
980000,2491.5,0.85,-19.05,0.5413786344513297,0.98
990000,2513.7,0.95,-14.4,0.5498308305710554,0.975
1000000,2536.8,1.0,-13.1,0.5427135146006942,0.98
